X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745422.30000305	5206030.49000549	1862.35998535	321.000000	611.000000	376.000000	1214.000000	2800.000000	44	53	48
745422.09999847	5206029.02000427	1861.56005859	181.000000	594.000000	222.000000	1389.000000	2831.000000	22	51	23
745423.08999634	5206031.05999756	1865.08996582	304.000000	716.000000	407.000000	2127.000000	5438.000000	48	64	45
745421.51999664	5206029.05000305	1861.61999512	321.000000	555.000000	342.000000	1122.000000	2454.000000	39	47	48
745423.58999634	5206032.00000000	1860.42004395	154.000000	417.000000	123.000000	1174.000000	3202.000000	8	32	18
745421.61000061	5206030.88999939	1861.64001465	425.000000	1029.000000	471.000000	2329.000000	4336.000000	58	97	66
745423.66999817	5206030.08000183	1860.93994141	354.000000	692.000000	365.000000	1541.000000	3287.000000	42	61	53
745423.01999664	5206030.72000122	1865.77001953	405.000000	1066.000000	427.000000	2731.000000	7005.000000	51	101	62
745422.01999664	5206030.33999634	1862.79003906	401.000000	1073.000000	485.000000	2693.000000	5457.000000	60	102	62
745422.44000244	5206029.05999756	1861.93994141	303.000000	899.000000	308.000000	1922.000000	4036.000000	34	83	44
745422.94000244	5206030.38000488	1862.78002930	396.000000	1012.000000	412.000000	2647.000000	5501.000000	49	95	61
745422.20999908	5206030.16999817	1862.28002930	347.000000	609.000000	362.000000	1416.000000	3105.000000	42	53	52
745421.05999756	5206030.33000183	1862.02001953	374.000000	1133.000000	462.000000	2592.000000	4173.000000	56	108	57
745423.87999725	5206031.61999512	1860.27001953	450.000000	650.000000	582.000000	1131.000000	1837.000000	73	57	70
745423.58999634	5206030.91999817	1862.11999512	399.000000	873.000000	422.000000	1949.000000	4241.000000	51	81	61
745423.06999969	5206032.16000366	1859.45996094	309.000000	784.000000	419.000000	1656.000000	2511.000000	50	71	45
745422.47000122	5206032.52999878	1858.56994629	430.000000	908.000000	553.000000	1820.000000	3190.000000	69	84	67
745421.80000305	5206030.47999573	1863.07995605	347.000000	982.000000	456.000000	2267.000000	5025.000000	55	92	52
745422.91999817	5206031.39999390	1865.51000977	457.000000	1329.000000	605.000000	3333.000000	8126.000000	77	129	71
745422.61000061	5206030.66999817	1866.43005371	478.000000	1397.000000	607.000000	3619.000000	8443.000000	77	136	75
745422.66000366	5206030.08999634	1864.61999512	348.000000	948.000000	436.000000	2566.000000	6852.000000	53	88	52
745421.27999878	5206029.72000122	1860.31994629	165.000000	554.000000	216.000000	1296.000000	2645.000000	21	47	20
745422.56999969	5206030.38999939	1862.56994629	417.000000	1014.000000	452.000000	2357.000000	5340.000000	55	95	64
745423.56999969	5206029.75000000	1859.81005859	323.000000	566.000000	320.000000	1101.000000	2364.000000	36	48	48
745422.16999817	5206030.99000549	1865.36999512	385.000000	1170.000000	446.000000	3494.000000	6855.000000	54	112	59
745422.77999878	5206030.66999817	1866.20996094	388.000000	1235.000000	517.000000	3377.000000	8272.000000	64	119	59
745424.31999969	5206029.75000000	1859.20996094	174.000000	422.000000	273.000000	1048.000000	2361.000000	29	33	22
745423.91999817	5206030.66999817	1860.44995117	309.000000	781.000000	374.000000	1997.000000	4342.000000	44	71	45
745421.81999969	5206030.13999939	1862.10998535	339.000000	912.000000	419.000000	2435.000000	4964.000000	50	85	51
745422.22000122	5206031.16000366	1861.50000000	464.000000	841.000000	486.000000	1703.000000	3638.000000	60	77	73
745423.13999939	5206029.77999878	1861.73999023	410.000000	797.000000	495.000000	1712.000000	3857.000000	61	72	63
745423.16999817	5206031.67999268	1860.11999512	334.000000	741.000000	407.000000	1461.000000	2823.000000	48	67	50
745422.16999817	5206030.69000244	1861.51000977	481.000000	1112.000000	540.000000	2351.000000	4977.000000	67	106	76
745422.54000092	5206030.67999268	1861.67004395	213.000000	439.000000	215.000000	1171.000000	2353.000000	21	35	29
745423.73999786	5206029.52999878	1859.41003418	272.000000	573.000000	313.000000	1110.000000	2104.000000	35	49	39
745423.91000366	5206030.11999512	1860.61999512	409.000000	968.000000	417.000000	2270.000000	4703.000000	50	91	63
745422.73999786	5206030.47000122	1862.79003906	422.000000	990.000000	452.000000	2499.000000	5458.000000	55	93	65
745423.51999664	5206029.55000305	1859.68005371	263.000000	556.000000	308.000000	1256.000000	2696.000000	34	47	37
745422.80999756	5206030.58000183	1861.97998047	386.000000	871.000000	393.000000	2067.000000	4335.000000	46	80	59
745423.41999817	5206029.75999451	1860.46997070	318.000000	695.000000	314.000000	1552.000000	2911.000000	35	62	47
745424.61000061	5206031.46000671	1859.54003906	361.000000	889.000000	366.000000	1897.000000	3585.000000	43	82	55
745422.87999725	5206030.22000122	1865.33996582	360.000000	1065.000000	459.000000	2800.000000	6840.000000	56	101	54
745423.15000153	5206031.28999329	1864.23999023	375.000000	951.000000	430.000000	2077.000000	5455.000000	52	89	57
745545.97999954	5205943.66999817	1823.78002930	784.000000	1096.000000	747.000000	2359.000000	4025.000000	97	104	129
745545.83000183	5205943.25000000	1822.54003906	359.000000	1099.000000	430.000000	2415.000000	4380.000000	52	104	54
745546.11000061	5205942.74000549	1822.09997559	571.000000	757.000000	903.000000	1393.000000	2331.000000	119	68	92
745545.81000137	5205942.97000122	1822.40002441	392.000000	1051.000000	623.000000	2401.000000	4075.000000	79	99	60
745546.04999924	5205943.80000305	1823.91003418	377.000000	1022.000000	467.000000	2336.000000	4892.000000	57	96	57
745546.47999954	5205943.80999756	1821.66003418	282.000000	808.000000	336.000000	1878.000000	3767.000000	38	74	41
745546.27000046	5205943.35000610	1821.89001465	389.000000	741.000000	665.000000	1612.000000	2971.000000	85	67	60
745545.45000076	5205942.69999695	1822.65002441	427.000000	970.000000	656.000000	2166.000000	3933.000000	84	91	66
745546.31999969	5205944.02000427	1823.54003906	279.000000	614.000000	482.000000	1140.000000	2539.000000	59	53	40
745546.22000122	5205943.80999756	1823.63000488	501.000000	910.000000	551.000000	2144.000000	4133.000000	69	84	79
745546.31000137	5205943.69999695	1821.76000977	414.000000	687.000000	601.000000	1529.000000	2856.000000	76	61	64
745545.43000031	5205942.38999939	1822.78002930	529.000000	857.000000	936.000000	1668.000000	2868.000000	124	79	84
745546.25000000	5205943.86000061	1823.57995605	421.000000	803.000000	526.000000	1780.000000	3555.000000	65	73	65
745546.43000031	5205943.94000244	1821.89001465	294.000000	892.000000	351.000000	2074.000000	4184.000000	40	83	43
745545.61999893	5205942.80999756	1822.55004883	362.000000	1037.000000	520.000000	2387.000000	4262.000000	65	98	55
745546.29000092	5205943.52999878	1821.80004883	440.000000	679.000000	676.000000	1540.000000	2750.000000	87	60	68
745546.15000153	5205943.08999634	1822.03002930	529.000000	791.000000	798.000000	1533.000000	2677.000000	104	72	84
745546.08000183	5205943.85000610	1823.91003418	345.000000	1023.000000	444.000000	2349.000000	4994.000000	54	96	52
745545.84000015	5205942.66000366	1822.31005859	454.000000	843.000000	850.000000	1768.000000	2933.000000	112	77	71
745545.61999893	5205942.94000244	1822.44995117	342.000000	1002.000000	526.000000	2361.000000	4071.000000	65	94	51
745545.95000076	5205943.27999878	1822.27001953	319.000000	747.000000	569.000000	1813.000000	3317.000000	72	67	47
745545.54000092	5205943.03999329	1822.41003418	341.000000	980.000000	549.000000	2351.000000	3881.000000	69	92	51
745546.36000061	5205943.42999268	1821.79003906	371.000000	733.000000	593.000000	1665.000000	3105.000000	75	66	56
745545.68999863	5205942.94999695	1822.56005859	339.000000	1136.000000	530.000000	2674.000000	4246.000000	66	108	51
745545.45999908	5205942.55999756	1822.75000000	453.000000	834.000000	752.000000	1741.000000	3257.000000	98	76	71
745546.11999893	5205943.28999329	1821.98999023	505.000000	803.000000	796.000000	1560.000000	2881.000000	104	73	80
745546.47999954	5205944.03999329	1821.90002441	280.000000	879.000000	320.000000	2087.000000	4127.000000	36	81	40
745546.25999832	5205943.69000244	1822.14001465	352.000000	722.000000	653.000000	1706.000000	3117.000000	84	65	53
745546.22000122	5205943.80999756	1823.63000488	514.000000	919.000000	560.000000	2154.000000	4128.000000	70	85	81
745546.34000015	5205943.75000000	1821.81994629	352.000000	712.000000	536.000000	1713.000000	3221.000000	67	63	53
745546.33000183	5205944.13000488	1821.68994141	307.000000	617.000000	533.000000	1359.000000	2755.000000	66	53	45
745546.20000076	5205943.19999695	1821.93005371	459.000000	736.000000	718.000000	1517.000000	2851.000000	93	66	72
745545.72000122	5205942.77000427	1822.43994141	400.000000	1117.000000	652.000000	2441.000000	4080.000000	83	106	61
745546.16999817	5205943.58000183	1822.51000977	334.000000	797.000000	497.000000	1699.000000	3188.000000	61	72	50
745545.97999954	5205943.66999817	1823.78002930	784.000000	1096.000000	747.000000	2359.000000	4025.000000	97	104	129
745545.95999908	5205943.16999817	1822.19995117	410.000000	808.000000	659.000000	1917.000000	3322.000000	84	74	63
745546.33000183	5205944.13000488	1821.68994141	327.000000	598.000000	598.000000	1180.000000	2606.000000	76	51	49
745546.08000183	5205943.05999756	1822.07995605	562.000000	851.000000	865.000000	1709.000000	2823.000000	114	78	90
745546.33000183	5205944.13000488	1821.68994141	327.000000	598.000000	598.000000	1180.000000	2606.000000	76	51	49
745546.18000031	5205942.77000427	1821.98999023	627.000000	789.000000	957.000000	1427.000000	2316.000000	127	72	101
745546.02999878	5205943.32000732	1822.16003418	372.000000	760.000000	591.000000	1779.000000	3275.000000	75	69	57
745546.09999847	5205943.22999573	1822.04003906	546.000000	813.000000	836.000000	1585.000000	2841.000000	110	74	87
745546.18999863	5205943.42999268	1822.01000977	387.000000	828.000000	575.000000	1916.000000	3326.000000	72	76	59
745546.08000183	5205943.85000610	1823.91003418	345.000000	1023.000000	444.000000	2349.000000	4994.000000	54	96	52
745546.16999817	5205943.58000183	1822.51000977	334.000000	804.000000	494.000000	1719.000000	3230.000000	61	73	50
745546.25000000	5205942.91999817	1821.94995117	510.000000	755.000000	784.000000	1480.000000	2618.000000	102	68	81
745546.11999893	5205943.52000427	1822.11999512	319.000000	935.000000	410.000000	2264.000000	4084.000000	49	87	47
745545.99000168	5205942.85000610	1822.17004395	526.000000	820.000000	900.000000	1644.000000	2701.000000	119	75	84
745546.33000183	5205944.13000488	1821.68994141	327.000000	598.000000	598.000000	1180.000000	2606.000000	76	51	49
745546.41999817	5205942.78999329	1821.88000488	763.000000	974.000000	1112.000000	1592.000000	2642.000000	149	91	125
745545.34000015	5205942.55000305	1822.84997559	527.000000	836.000000	863.000000	1678.000000	3033.000000	113	77	84
745546.20000076	5205943.99000549	1823.76000977	378.000000	605.000000	498.000000	1383.000000	2769.000000	61	52	58
745545.58000183	5205942.44999695	1822.68005371	541.000000	833.000000	973.000000	1630.000000	2826.000000	129	76	86
745546.29000092	5205943.97000122	1823.54003906	321.000000	670.000000	495.000000	1329.000000	2840.000000	61	59	48
745546.43000031	5205943.83000183	1821.71997070	292.000000	781.000000	397.000000	1825.000000	3715.000000	47	71	43
745545.52000046	5205942.85000610	1822.60998535	382.000000	967.000000	629.000000	2161.000000	3843.000000	80	91	58
745545.86000061	5205943.17999268	1822.53002930	360.000000	1091.000000	473.000000	2424.000000	4285.000000	58	104	54
745546.31999969	5205943.08000183	1821.85998535	359.000000	700.000000	528.000000	1617.000000	3122.000000	66	62	54
745546.31999969	5205944.02000427	1823.54003906	279.000000	614.000000	482.000000	1140.000000	2539.000000	59	53	40
745546.16999817	5205943.58000183	1822.51000977	334.000000	797.000000	497.000000	1699.000000	3188.000000	61	72	50
745546.15000153	5205942.83999634	1822.00000000	621.000000	778.000000	939.000000	1389.000000	2302.000000	124	70	100
745545.54999924	5205942.66000366	1822.58996582	408.000000	907.000000	613.000000	2077.000000	3826.000000	78	84	63
745546.31999969	5205944.02000427	1823.54003906	279.000000	614.000000	482.000000	1140.000000	2539.000000	59	53	40
745546.43000031	5205944.07000732	1821.79003906	287.000000	801.000000	374.000000	1929.000000	3736.000000	44	73	42
745546.15000153	5205944.00999451	1823.81994629	379.000000	591.000000	491.000000	1389.000000	2773.000000	60	51	58
745545.90999985	5205942.69000244	1822.26000977	473.000000	826.000000	859.000000	1717.000000	2833.000000	113	76	74
745545.66999817	5205942.66999817	1822.47998047	429.000000	955.000000	695.000000	2104.000000	3773.000000	90	89	67
745546.50000000	5205944.33000183	1821.86999512	286.000000	740.000000	350.000000	1865.000000	3406.000000	40	66	41
745546.43000031	5205943.58999634	1821.68994141	407.000000	748.000000	593.000000	1618.000000	3025.000000	75	67	63
745545.88000107	5205943.11999512	1822.35998535	352.000000	859.000000	584.000000	2063.000000	3686.000000	74	79	53
745546.16999817	5205943.58000183	1822.51000977	334.000000	797.000000	497.000000	1699.000000	3188.000000	61	72	50
745545.88999939	5205942.88999939	1822.28002930	458.000000	936.000000	771.000000	2048.000000	3414.000000	100	87	72
745546.47000122	5205944.28999329	1821.81994629	282.000000	706.000000	382.000000	1814.000000	3232.000000	45	63	41
745545.83000183	5205944.69999695	1826.45996094	315.000000	887.000000	410.000000	2289.000000	4884.000000	49	82	47
745545.34999847	5205943.91999817	1830.00000000	561.000000	1694.000000	831.000000	3684.000000	6387.000000	109	168	90
745543.88999939	5205945.28999329	1828.82995605	494.000000	1025.000000	744.000000	1956.000000	3384.000000	96	97	78
745543.15999985	5205942.77999878	1827.66003418	471.000000	1363.000000	585.000000	3180.000000	5897.000000	74	132	74
745545.45000076	5205943.41000366	1828.52001953	356.000000	995.000000	474.000000	2266.000000	5008.000000	58	93	54
745543.29000092	5205944.66000366	1828.93994141	541.000000	1148.000000	653.000000	2479.000000	4636.000000	84	110	86
745543.70000076	5205942.41999817	1827.40002441	403.000000	918.000000	521.000000	2114.000000	4106.000000	65	85	62
745545.40000153	5205943.61999512	1829.08996582	517.000000	1441.000000	636.000000	3152.000000	5958.000000	81	141	82
745544.40999985	5205945.11999512	1829.84997559	695.000000	1199.000000	862.000000	2668.000000	4932.000000	113	115	113
745543.50999832	5205943.50000000	1829.81005859	603.000000	1345.000000	723.000000	2787.000000	4962.000000	93	131	97
745543.25999832	5205942.80999756	1828.04003906	472.000000	1268.000000	629.000000	3066.000000	5935.000000	80	122	74
745542.79000092	5205943.99000549	1828.93005371	473.000000	1340.000000	570.000000	2985.000000	5287.000000	72	130	74
745544.31000137	5205945.21000671	1829.47998047	565.000000	1624.000000	779.000000	3763.000000	6615.000000	101	160	90
745543.15999985	5205945.05999756	1828.54003906	497.000000	1260.000000	596.000000	2776.000000	5152.000000	75	122	79
745544.06000137	5205945.25999451	1828.93994141	409.000000	859.000000	514.000000	1911.000000	4004.000000	64	79	63
745543.11000061	5205943.64999390	1829.00000000	377.000000	903.000000	448.000000	2026.000000	3897.000000	54	84	57
745545.15000153	5205945.30999756	1827.29003906	374.000000	1089.000000	464.000000	2729.000000	5567.000000	57	103	57
745544.74000168	5205944.67999268	1830.90002441	516.000000	1429.000000	758.000000	3247.000000	5769.000000	98	139	82
745543.86000061	5205945.49000549	1828.73999023	406.000000	946.000000	532.000000	2295.000000	3887.000000	66	88	63
745543.04999924	5205942.71000671	1823.86999512	344.000000	879.000000	409.000000	2102.000000	4000.000000	49	81	52
745543.91999817	5205944.11000061	1830.80004883	549.000000	1452.000000	711.000000	3100.000000	5613.000000	92	142	88
745543.95000076	5205943.94999695	1831.70996094	633.000000	1427.000000	787.000000	3048.000000	5449.000000	103	139	102
745544.27000046	5205942.99000549	1829.31005859	491.000000	1451.000000	639.000000	3281.000000	6377.000000	82	142	77
745545.02999878	5205945.19000244	1828.54003906	453.000000	1288.000000	609.000000	3001.000000	5974.000000	77	125	71
745542.93999863	5205942.63999939	1825.83996582	267.000000	795.000000	383.000000	1875.000000	3921.000000	45	72	38
745545.08000183	5205945.22000122	1828.00000000	367.000000	1076.000000	445.000000	2650.000000	5651.000000	54	102	56
745544.24000168	5205945.13999939	1829.85998535	618.000000	1219.000000	798.000000	2621.000000	4815.000000	104	117	100
745543.45000076	5205943.64999390	1829.77001953	627.000000	1317.000000	715.000000	2752.000000	4844.000000	92	128	101
745544.61000061	5205943.42999268	1830.67004395	646.000000	1566.000000	822.000000	3449.000000	5982.000000	108	154	105
745545.50999832	5205943.11000061	1825.65002441	429.000000	1254.000000	503.000000	2942.000000	5724.000000	62	121	67
745545.09000015	5205942.41000366	1827.43994141	434.000000	1349.000000	592.000000	3245.000000	6199.000000	75	131	67
745544.36000061	5205942.77000427	1822.98999023	470.000000	1084.000000	760.000000	2243.000000	3593.000000	99	103	74
745543.36999893	5205944.14999390	1829.38000488	572.000000	1281.000000	704.000000	2739.000000	4943.000000	91	124	92
745542.65999985	5205944.11000061	1828.93994141	500.000000	1209.000000	594.000000	2615.000000	4804.000000	75	116	79
745542.27000046	5205944.35000610	1824.04003906	314.000000	867.000000	300.000000	1977.000000	4537.000000	33	80	46
745543.58000183	5205945.00999451	1828.85998535	467.000000	1198.000000	610.000000	2696.000000	5031.000000	77	115	73
745544.58000183	5205944.05999756	1832.43005371	585.000000	1750.000000	983.000000	3936.000000	6927.000000	131	174	94
745545.18999863	5205943.80000305	1830.20996094	531.000000	1543.000000	761.000000	3534.000000	6369.000000	99	152	84
745543.77999878	5205943.00999451	1829.09997559	541.000000	1341.000000	635.000000	3071.000000	5686.000000	81	130	86
745544.40999985	5205942.53999329	1828.22998047	407.000000	1121.000000	552.000000	2684.000000	5042.000000	69	107	63
745545.11000061	5205942.71000671	1822.93005371	440.000000	903.000000	767.000000	1926.000000	3258.000000	100	84	68
745542.86000061	5205943.83000183	1828.31005859	218.000000	553.000000	234.000000	1241.000000	2690.000000	24	47	30
745544.06999969	5205943.89999390	1832.19995117	506.000000	1502.000000	665.000000	3607.000000	6773.000000	85	147	80
745543.09000015	5205942.61000061	1826.59997559	360.000000	898.000000	488.000000	2233.000000	4352.000000	60	83	54
745544.54000092	5205944.80000305	1830.64001465	702.000000	1409.000000	964.000000	2993.000000	5227.000000	128	137	115
745544.22000122	5205943.80000305	1832.51000977	488.000000	1552.000000	664.000000	3733.000000	7455.000000	85	153	77
745545.20999908	5205945.71000671	1826.02001953	267.000000	624.000000	313.000000	1391.000000	2966.000000	35	54	38
745543.31000137	5205943.74000549	1829.50000000	498.000000	1281.000000	607.000000	2935.000000	4937.000000	77	124	79
745542.43999863	5205944.16999817	1828.79003906	427.000000	1316.000000	528.000000	3064.000000	5588.000000	66	128	66
745543.09000015	5205942.78999329	1827.21997070	335.000000	943.000000	410.000000	2537.000000	5136.000000	49	88	50
745543.81999969	5205945.13000488	1828.93005371	408.000000	798.000000	510.000000	1826.000000	3573.000000	63	73	63
745546.40999985	5205944.97000122	1825.77001953	313.000000	538.000000	529.000000	1083.000000	2444.000000	66	45	46
745545.02999878	5205944.69000244	1830.63000488	509.000000	1469.000000	749.000000	3355.000000	6268.000000	97	144	81
745542.79999924	5205944.83999634	1823.86999512	230.000000	937.000000	238.000000	2131.000000	3922.000000	24	87	32
745544.95000076	5205943.33000183	1829.93994141	600.000000	1639.000000	758.000000	3645.000000	6669.000000	98	162	97
745543.00999832	5205942.63000488	1826.10998535	311.000000	912.000000	384.000000	2360.000000	4554.000000	45	85	46
745544.47999954	5205942.39999390	1827.43994141	490.000000	1289.000000	667.000000	3120.000000	5809.000000	86	125	77
745543.54000092	5205945.63000488	1828.31994629	440.000000	1048.000000	578.000000	2447.000000	4828.000000	73	99	68
745543.90000153	5205942.38999939	1827.98999023	501.000000	1515.000000	636.000000	3530.000000	6354.000000	81	149	79
745544.34000015	5205942.97000122	1829.85998535	497.000000	1642.000000	710.000000	3599.000000	6773.000000	92	162	79
745544.83000183	5205943.78999329	1831.46997070	593.000000	1752.000000	862.000000	3968.000000	7335.000000	113	174	95
745544.31000137	5205943.00999451	1828.93005371	563.000000	1296.000000	695.000000	2792.000000	5105.000000	90	125	90
745545.56999969	5205943.44000244	1828.25000000	452.000000	1045.000000	448.000000	2679.000000	5492.000000	54	99	71
745542.43000031	5205944.30000305	1827.54003906	241.000000	558.000000	323.000000	1202.000000	2675.000000	36	47	34
745543.13999939	5205943.08000183	1827.80004883	382.000000	1000.000000	474.000000	2391.000000	5151.000000	58	94	58
745543.72999954	5205942.57000732	1828.78002930	665.000000	1699.000000	813.000000	3647.000000	6492.000000	106	168	108
745542.70000076	5205943.86000061	1826.33996582	342.000000	777.000000	363.000000	2005.000000	3836.000000	42	70	51
745545.43000031	5205943.61999512	1829.64001465	410.000000	841.000000	544.000000	2017.000000	3828.000000	68	77	63
745545.41999817	5205943.58000183	1828.76000977	642.000000	1408.000000	763.000000	3072.000000	5760.000000	99	137	104
745544.15000153	5205942.44000244	1828.70996094	551.000000	1660.000000	784.000000	3761.000000	6721.000000	102	164	88
745544.97000122	5205945.47000122	1827.15002441	372.000000	1035.000000	494.000000	2474.000000	4934.000000	61	98	57
745542.72999954	5205943.88000488	1826.56005859	270.000000	678.000000	317.000000	1509.000000	2947.000000	36	60	39
745542.77999878	5205943.91999817	1827.21997070	205.000000	482.000000	244.000000	1031.000000	2320.000000	25	39	27
745543.90999985	5205944.25000000	1830.69995117	503.000000	1124.000000	631.000000	2271.000000	4143.000000	80	107	80
745544.11999893	5205943.27999878	1830.86999512	553.000000	1743.000000	719.000000	4016.000000	7190.000000	93	173	88
745543.06000137	5205942.66000366	1826.81994629	413.000000	1126.000000	467.000000	2583.000000	5138.000000	57	107	64
745544.09000015	5205944.17999268	1832.39001465	480.000000	1304.000000	630.000000	2966.000000	5748.000000	80	126	76
745542.43000031	5205944.30000305	1827.54003906	241.000000	558.000000	323.000000	1202.000000	2675.000000	36	47	34
745544.59999847	5205942.36000061	1826.67004395	527.000000	1312.000000	613.000000	2720.000000	5098.000000	78	127	84
745543.99000168	5205944.19000244	1831.51000977	570.000000	1587.000000	748.000000	3433.000000	6010.000000	97	156	91
745542.75999832	5205944.02999878	1828.06005859	209.000000	421.000000	252.000000	1099.000000	2553.000000	26	33	28
745543.95000076	5205942.38000488	1827.82995605	426.000000	1120.000000	534.000000	2566.000000	5050.000000	67	107	66
745543.13000107	5205943.39999390	1828.27001953	303.000000	659.000000	342.000000	1449.000000	3189.000000	39	58	44
745542.91999817	5205942.83000183	1823.88000488	292.000000	872.000000	417.000000	2141.000000	4129.000000	50	80	43
745542.72000122	5205945.19999695	1823.68005371	185.000000	656.000000	233.000000	1788.000000	3578.000000	24	58	24
745542.72999954	5205944.05000305	1827.34997559	237.000000	653.000000	300.000000	1381.000000	2997.000000	33	57	33
745543.15999985	5205943.41999817	1828.54003906	327.000000	770.000000	413.000000	1747.000000	3583.000000	49	70	49
745545.00000000	5205942.44999695	1827.50000000	484.000000	1498.000000	677.000000	3451.000000	6340.000000	87	147	76
745542.93000031	5205943.74000549	1828.30004883	260.000000	535.000000	268.000000	1080.000000	2576.000000	29	45	37
745544.54000092	5205943.75000000	1832.11999512	566.000000	1895.000000	853.000000	4090.000000	7518.000000	112	189	91
745544.00000000	5205943.92999268	1831.70996094	607.000000	1406.000000	768.000000	2989.000000	5561.000000	100	137	98
745544.11999893	5205943.69000244	1831.68005371	522.000000	1563.000000	746.000000	3684.000000	6872.000000	97	154	83
745545.11000061	5205942.72000122	1827.25000000	462.000000	1250.000000	664.000000	3120.000000	5806.000000	85	121	72
745542.90000153	5205943.88999939	1827.55004883	248.000000	697.000000	253.000000	1639.000000	3609.000000	26	62	35
745544.04999924	5205943.05999756	1830.31005859	588.000000	1679.000000	838.000000	3897.000000	6982.000000	110	166	94
745542.38999939	5205944.19999695	1828.72998047	421.000000	1320.000000	481.000000	3254.000000	6007.000000	59	128	65
745542.56999969	5205944.89999390	1828.08996582	261.000000	686.000000	322.000000	1740.000000	3562.000000	36	61	37
745544.56000137	5205942.52999878	1827.68005371	512.000000	1222.000000	639.000000	2726.000000	5094.000000	82	118	81
745542.99000168	5205942.69999695	1826.22998047	304.000000	1031.000000	394.000000	2662.000000	4995.000000	47	97	45
745545.02000046	5205943.66999817	1830.52001953	599.000000	1809.000000	894.000000	3955.000000	6982.000000	118	180	96
745542.56999969	5205944.16000366	1828.89001465	467.000000	1280.000000	596.000000	2879.000000	5359.000000	75	124	73
745542.50999832	5205944.27000427	1828.07995605	233.000000	599.000000	271.000000	1354.000000	2648.000000	29	51	32
745544.27999878	5205942.86000061	1823.06005859	394.000000	964.000000	611.000000	2096.000000	3554.000000	78	90	60
745544.97999954	5205945.28999329	1827.72998047	465.000000	1270.000000	579.000000	3268.000000	6257.000000	73	123	73
745543.79999924	5205944.91999817	1829.33996582	444.000000	1038.000000	568.000000	2201.000000	4033.000000	71	98	69
745545.43999863	5205943.11999512	1826.46997070	382.000000	987.000000	458.000000	2587.000000	5201.000000	56	93	58
745543.22999954	5205945.22000122	1828.44995117	453.000000	1251.000000	523.000000	2851.000000	5523.000000	65	121	71
745543.63000107	5205942.39999390	1827.29003906	415.000000	866.000000	565.000000	2023.000000	3739.000000	71	80	64
745543.75999832	5205942.50000000	1828.82995605	558.000000	1648.000000	753.000000	3634.000000	6552.000000	98	163	89
745542.88000107	5205942.63999939	1824.80004883	284.000000	1046.000000	362.000000	2409.000000	4819.000000	42	99	41
745545.40000153	5205943.63999939	1828.93005371	516.000000	1382.000000	637.000000	3080.000000	5830.000000	81	135	82
745542.68000031	5205944.57000732	1828.48999023	407.000000	1179.000000	510.000000	2756.000000	5024.000000	63	113	63
745544.34000015	5205944.86999512	1830.92004395	699.000000	1412.000000	848.000000	2971.000000	5713.000000	111	138	114
745545.31999969	5205944.38000488	1829.77001953	608.000000	1513.000000	802.000000	3245.000000	5977.000000	105	148	98
745545.11000061	5205944.33999634	1830.65002441	576.000000	1550.000000	822.000000	3371.000000	6294.000000	108	152	92
745543.02999878	5205943.61000061	1827.84997559	356.000000	704.000000	477.000000	1335.000000	3066.000000	58	63	54
745543.22000122	5205944.50000000	1829.08996582	449.000000	1143.000000	583.000000	2656.000000	5009.000000	74	109	70
745544.02000046	5205943.89999390	1831.27001953	550.000000	1324.000000	653.000000	2769.000000	5384.000000	84	128	88
745543.93000031	5205944.57000732	1830.45996094	587.000000	1554.000000	706.000000	3436.000000	6105.000000	91	153	94
745543.88000107	5205943.16000366	1829.55004883	546.000000	1360.000000	724.000000	3098.000000	5530.000000	94	132	87
745545.16999817	5205945.39999390	1826.92004395	320.000000	815.000000	408.000000	2024.000000	4274.000000	49	74	47
745542.65999985	5205944.05999756	1828.21997070	240.000000	490.000000	280.000000	1209.000000	2669.000000	30	40	33
745543.93999863	5205945.07000732	1829.57995605	420.000000	1061.000000	601.000000	2310.000000	4215.000000	76	100	65
745544.00000000	5205944.69999695	1830.63000488	595.000000	1540.000000	748.000000	3409.000000	5824.000000	97	151	96
745544.84000015	5205945.27000427	1828.70996094	418.000000	1211.000000	535.000000	2788.000000	5952.000000	67	116	65
745544.95999908	5205945.24000549	1827.78002930	446.000000	1178.000000	521.000000	2910.000000	5833.000000	65	113	70
745543.02999878	5205943.08999634	1826.97998047	371.000000	870.000000	467.000000	2165.000000	4171.000000	57	80	56
745545.25999832	5205942.55000305	1827.02001953	480.000000	1285.000000	550.000000	2811.000000	6042.000000	69	124	76
745544.91999817	5205942.67999268	1823.03002930	308.000000	836.000000	453.000000	2057.000000	3727.000000	55	77	45
745542.54000092	5205944.08000183	1824.78002930	274.000000	1060.000000	277.000000	2449.000000	4393.000000	30	100	39
745542.65999985	5205944.05000305	1823.90002441	273.000000	960.000000	363.000000	2192.000000	4482.000000	42	90	39
745544.54000092	5205944.91999817	1830.70996094	703.000000	1399.000000	917.000000	2977.000000	5161.000000	121	136	115
745545.36999893	5205942.78999329	1825.89001465	452.000000	1187.000000	494.000000	2928.000000	5757.000000	61	114	71
745544.93999863	5205942.72999573	1827.42004395	510.000000	1360.000000	684.000000	3053.000000	5817.000000	88	132	81
745543.38000107	5205945.13000488	1828.59997559	532.000000	1310.000000	695.000000	2887.000000	5395.000000	90	127	85
