X	Y	Z	Scalar_field	Scalar_field_2	Scalar_field_3	Scalar_field_4	Scalar_field_5	R	G	B
745440.81999969	5205964.41999817	1858.32995605	848.000000	1278.000000	1111.000000	2331.000000	3744.000000	149	123	140
745440.20999908	5205964.83999634	1854.48999023	284.000000	652.000000	301.000000	1586.000000	3099.000000	33	57	41
745440.79000092	5205964.41000366	1857.89001465	604.000000	1007.000000	772.000000	1935.000000	3385.000000	100	95	97
745440.74000168	5205964.38999939	1857.06994629	676.000000	1017.000000	795.000000	1913.000000	3337.000000	104	96	110
745441.02000046	5205964.39999390	1858.76000977	1044.000000	1545.000000	1282.000000	2656.000000	4150.000000	173	152	175
745440.31000137	5205964.72000122	1855.23999023	718.000000	1254.000000	855.000000	2488.000000	4063.000000	112	121	117
745440.59000015	5205964.71000671	1857.05004883	631.000000	1020.000000	805.000000	2006.000000	3305.000000	105	96	102
745440.95999908	5205964.22999573	1857.05004883	516.000000	905.000000	672.000000	1957.000000	3202.000000	86	84	82
745440.18000031	5205965.03999329	1854.44995117	260.000000	649.000000	303.000000	1511.000000	3119.000000	34	57	37
745441.86999893	5205965.41000366	1857.86999512	330.000000	608.000000	460.000000	1341.000000	2597.000000	56	52	49
745441.15999985	5205965.64999390	1857.03002930	309.000000	643.000000	385.000000	1345.000000	2842.000000	45	56	45
745441.02999878	5205965.86000061	1856.17004395	505.000000	985.000000	586.000000	2003.000000	3768.000000	74	92	80
745440.52999878	5205964.97999573	1857.06994629	711.000000	1113.000000	878.000000	2019.000000	3306.000000	116	106	116
745440.90999985	5205964.88000488	1859.35998535	1153.000000	1709.000000	1312.000000	2988.000000	4365.000000	177	169	194
745441.68000031	5205964.72999573	1860.27001953	526.000000	1108.000000	784.000000	2927.000000	4647.000000	102	105	84
745440.65999985	5205965.02000427	1857.90002441	795.000000	1129.000000	967.000000	1979.000000	3233.000000	128	108	131
745441.29999924	5205965.13000488	1859.86999512	985.000000	1596.000000	1193.000000	2844.000000	4442.000000	161	157	164
745440.50999832	5205965.10000610	1856.58996582	628.000000	1003.000000	733.000000	1958.000000	3295.000000	95	94	102
745441.45999908	5205964.72000122	1860.76000977	1287.000000	2341.000000	1524.000000	4642.000000	6514.000000	208	236	217
745441.68000031	5205965.44999695	1858.36999512	404.000000	680.000000	529.000000	1349.000000	2620.000000	66	60	62
745440.38000107	5205965.17999268	1855.72998047	488.000000	937.000000	606.000000	1924.000000	3380.000000	77	87	77
745440.84999847	5205965.44000244	1857.66003418	538.000000	857.000000	646.000000	1679.000000	3151.000000	83	79	86
745441.11000061	5205965.69999695	1856.76000977	324.000000	625.000000	403.000000	1458.000000	3021.000000	48	54	48
745440.59000015	5205965.02000427	1857.68005371	661.000000	972.000000	786.000000	1842.000000	3212.000000	102	91	107
745441.31999969	5205965.99000549	1855.91003418	483.000000	971.000000	605.000000	1965.000000	3649.000000	77	91	76
745440.90000153	5205965.32000732	1858.57995605	751.000000	1127.000000	932.000000	2085.000000	3539.000000	123	107	123
745441.24000168	5205964.33000183	1858.96997070	1024.000000	1608.000000	1265.000000	2826.000000	4278.000000	171	158	171
745440.70000076	5205965.49000549	1856.63000488	440.000000	777.000000	550.000000	1460.000000	2859.000000	69	70	68
745440.59000015	5205965.50999451	1855.65002441	288.000000	558.000000	342.000000	1204.000000	2572.000000	39	47	42
745440.56000137	5205964.99000549	1857.45996094	653.000000	940.000000	771.000000	1759.000000	2961.000000	100	88	106
745441.15999985	5205965.61000061	1857.45996094	394.000000	719.000000	464.000000	1481.000000	3151.000000	57	64	60
745441.11000061	5205965.72000122	1856.59997559	323.000000	688.000000	405.000000	1575.000000	3240.000000	48	61	48
745440.70999908	5205964.94999695	1858.32995605	1020.000000	1459.000000	1254.000000	2647.000000	3938.000000	169	143	170
745441.59000015	5205965.30000305	1859.18005371	689.000000	1215.000000	905.000000	2265.000000	3847.000000	119	117	112
745441.68000031	5205965.47999573	1858.09997559	500.000000	824.000000	630.000000	1579.000000	3048.000000	80	75	79
745440.47999954	5205965.07000732	1856.36999512	656.000000	1135.000000	775.000000	2140.000000	3601.000000	101	108	106
745440.52999878	5205965.30000305	1856.33996582	486.000000	879.000000	618.000000	1774.000000	3094.000000	79	81	77
745441.59000015	5205965.27000427	1859.50000000	833.000000	1408.000000	1064.000000	2537.000000	4050.000000	142	137	138
745440.75999832	5205965.71000671	1855.93994141	315.000000	621.000000	362.000000	1381.000000	2929.000000	42	54	47
745441.08000183	5205965.22000122	1859.44995117	977.000000	1517.000000	1199.000000	2718.000000	4209.000000	161	149	163
745441.52999878	5205965.63999939	1857.23999023	405.000000	770.000000	514.000000	1651.000000	3168.000000	64	70	62
745441.40999985	5205965.47999573	1858.76000977	659.000000	1121.000000	844.000000	2268.000000	3792.000000	111	107	107
745441.47999954	5205965.60000610	1857.89001465	371.000000	706.000000	471.000000	1530.000000	2999.000000	58	63	56
745440.29999924	5205965.19999695	1855.29003906	549.000000	1134.000000	626.000000	2239.000000	3918.000000	80	108	88
745440.22000122	5205965.27000427	1854.36999512	214.000000	590.000000	251.000000	1508.000000	3107.000000	26	51	29
745441.11000061	5205964.53999329	1859.38000488	1171.000000	1787.000000	1361.000000	3187.000000	4698.000000	184	177	197
745440.61000061	5205964.82000732	1857.66003418	754.000000	1072.000000	909.000000	1974.000000	3182.000000	120	102	124
745441.36999893	5205965.91999817	1856.39001465	402.000000	813.000000	504.000000	1814.000000	3457.000000	62	74	62
745441.38000107	5205965.71000671	1857.25000000	500.000000	895.000000	625.000000	1837.000000	3537.000000	80	83	79
745440.88000107	5205965.11000061	1859.00000000	684.000000	1100.000000	846.000000	2045.000000	3392.000000	111	105	111
745441.91999817	5205965.47000122	1857.06005859	254.000000	559.000000	392.000000	1238.000000	2556.000000	46	47	36
745441.16999817	5205965.91000366	1856.18005371	480.000000	961.000000	566.000000	2034.000000	3646.000000	71	90	76
745440.68000031	5205965.19000244	1857.91003418	607.000000	966.000000	724.000000	1857.000000	3192.000000	94	90	98
745440.83000183	5205965.16000366	1858.72998047	854.000000	1257.000000	1071.000000	2236.000000	3577.000000	143	121	141
745441.06000137	5205964.77999878	1859.68005371	1285.000000	1844.000000	1526.000000	3189.000000	4354.000000	208	183	217
745441.72000122	5205964.61999512	1859.88000488	770.000000	1379.000000	1020.000000	2884.000000	4444.000000	136	134	126
745440.45000076	5205965.35000610	1855.52001953	292.000000	626.000000	373.000000	1420.000000	2904.000000	44	54	43
745441.45999908	5205964.75000000	1860.43994141	1405.000000	2321.000000	1632.000000	4289.000000	6161.000000	223	234	238
745441.59000015	5205965.30999756	1859.06994629	625.000000	987.000000	804.000000	2001.000000	3526.000000	105	93	101
745441.52000046	5205965.94999695	1856.60998535	358.000000	764.000000	488.000000	1703.000000	3257.000000	60	69	54
745441.47999954	5205965.64999390	1857.41003418	492.000000	989.000000	605.000000	1937.000000	3545.000000	77	93	78
745440.45000076	5205965.33999634	1855.63000488	395.000000	748.000000	476.000000	1593.000000	3059.000000	58	67	61
745441.63999939	5205965.11000061	1859.65002441	657.000000	1181.000000	842.000000	2288.000000	3906.000000	110	113	107
745441.02000046	5205965.52000427	1857.83996582	374.000000	641.000000	490.000000	1314.000000	2721.000000	60	56	57
745440.99000168	5205965.55000305	1857.02001953	313.000000	636.000000	421.000000	1349.000000	2817.000000	50	55	46
745440.97000122	5205965.50999451	1858.16003418	670.000000	984.000000	825.000000	1744.000000	3164.000000	108	92	109
745440.99000168	5205965.52999878	1857.22998047	455.000000	842.000000	594.000000	1678.000000	3191.000000	75	77	71
745441.40999985	5205964.58999634	1859.88000488	1302.000000	1797.000000	1649.000000	3123.000000	4401.000000	226	179	220
745441.31999969	5205965.96000671	1856.22998047	427.000000	878.000000	520.000000	1910.000000	3501.000000	65	81	66
745441.33000183	5205965.75000000	1857.04003906	538.000000	1008.000000	621.000000	2056.000000	3670.000000	79	95	86
745441.59999847	5205964.41999817	1859.42004395	719.000000	1102.000000	898.000000	2136.000000	3483.000000	118	105	117
745441.04000092	5205964.52000427	1859.27001953	1181.000000	1792.000000	1378.000000	3122.000000	4476.000000	187	178	199
745440.86000061	5205965.60000610	1856.57995605	420.000000	840.000000	541.000000	1691.000000	3248.000000	68	77	65
745440.97000122	5205964.61999512	1859.21997070	1125.000000	1755.000000	1347.000000	3125.000000	4616.000000	182	174	189
745441.16999817	5205965.44000244	1859.18994141	976.000000	1620.000000	1234.000000	2912.000000	4438.000000	166	160	163
745440.72000122	5205964.71000671	1858.35998535	1003.000000	1405.000000	1264.000000	2560.000000	3921.000000	171	137	167
745441.68000031	5205964.72000122	1860.31994629	492.000000	1091.000000	773.000000	2948.000000	4681.000000	101	104	78
745440.61000061	5205964.83999634	1857.50000000	879.000000	1225.000000	1067.000000	2119.000000	3332.000000	143	118	146
745441.11999893	5205965.52999878	1858.55004883	767.000000	1160.000000	956.000000	2055.000000	3424.000000	127	111	126
745441.09000015	5205965.55999756	1857.72998047	304.000000	587.000000	394.000000	1296.000000	2686.000000	47	50	45
745441.65000153	5205964.69999695	1860.05004883	1029.000000	1692.000000	1281.000000	3358.000000	4763.000000	173	167	172
745441.68999863	5205964.96000671	1859.64001465	533.000000	959.000000	631.000000	1980.000000	3529.000000	80	90	85
745440.83000183	5205965.36000061	1857.93005371	602.000000	959.000000	749.000000	1810.000000	3351.000000	97	90	97
745441.38999939	5205965.38999939	1859.23999023	738.000000	1264.000000	1001.000000	2316.000000	3856.000000	133	122	121
745440.90000153	5205965.30999756	1858.75000000	874.000000	1338.000000	1090.000000	2299.000000	3734.000000	146	130	145
745440.65999985	5205964.77999878	1857.86999512	991.000000	1294.000000	1187.000000	2232.000000	3391.000000	160	125	165
745441.20000076	5205965.33999634	1859.40002441	972.000000	1590.000000	1221.000000	2815.000000	4522.000000	164	157	162
745440.77000046	5205964.66999817	1858.52001953	944.000000	1245.000000	1153.000000	2355.000000	3522.000000	155	120	157
745441.25999832	5205964.66999817	1859.82995605	1261.000000	1758.000000	1593.000000	3002.000000	4248.000000	218	174	213
745440.84000015	5205965.47999573	1857.22998047	549.000000	924.000000	680.000000	1833.000000	3239.000000	87	86	88
745441.50999832	5205965.99000549	1856.18005371	508.000000	1002.000000	643.000000	2063.000000	3702.000000	82	94	80
745441.08000183	5205965.19999695	1859.56005859	955.000000	1518.000000	1188.000000	2656.000000	4228.000000	160	149	159
745440.84999847	5205965.38999939	1858.15002441	695.000000	1063.000000	861.000000	1930.000000	3250.000000	113	101	113
745441.11999893	5205965.55999756	1858.17004395	508.000000	834.000000	651.000000	1628.000000	3195.000000	83	76	80
745441.72999954	5205965.47000122	1857.93994141	455.000000	759.000000	601.000000	1540.000000	2918.000000	76	68	71
745440.95999908	5205965.83000183	1856.17004395	487.000000	980.000000	547.000000	1983.000000	3769.000000	68	92	77
745441.68000031	5205964.72000122	1860.31994629	492.000000	1091.000000	773.000000	2948.000000	4681.000000	101	104	78
745441.45999908	5205965.47999573	1858.54003906	491.000000	874.000000	667.000000	1738.000000	3260.000000	86	81	77
745441.45999908	5205964.72000122	1860.76000977	1287.000000	2341.000000	1524.000000	4642.000000	6514.000000	208	236	217
745440.99000168	5205964.77999878	1859.40002441	1185.000000	1792.000000	1344.000000	3148.000000	4589.000000	182	178	199
745441.47999954	5205965.61000061	1857.72998047	307.000000	601.000000	435.000000	1317.000000	2776.000000	52	52	45
745440.29999924	5205965.22000122	1855.06994629	464.000000	903.000000	513.000000	1884.000000	3465.000000	64	84	73
745441.59999847	5205964.99000549	1859.85998535	932.000000	1658.000000	1096.000000	3066.000000	5126.000000	147	164	155
745440.43000031	5205965.11999512	1856.16003418	552.000000	1014.000000	670.000000	1999.000000	3452.000000	86	95	88
745441.61000061	5205965.38999939	1858.75000000	493.000000	830.000000	594.000000	1675.000000	3106.000000	75	76	78
745441.47999954	5205965.55000305	1858.32995605	475.000000	895.000000	645.000000	1808.000000	3245.000000	82	83	75
745441.38000107	5205964.55999756	1859.70996094	1214.000000	1813.000000	1512.000000	3090.000000	4642.000000	206	180	204
745441.61999893	5205965.75999451	1856.81005859	490.000000	996.000000	577.000000	2075.000000	3656.000000	73	94	77
745440.36999893	5205965.38000488	1855.03002930	330.000000	669.000000	360.000000	1448.000000	3023.000000	42	59	49
745441.18999863	5205964.64999390	1859.71997070	1288.000000	1788.000000	1587.000000	3013.000000	4157.000000	217	178	217
745440.84000015	5205964.77000427	1858.96997070	1112.000000	1578.000000	1381.000000	2812.000000	4110.000000	187	155	187
745441.68999863	5205965.82000732	1856.43994141	334.000000	633.000000	408.000000	1526.000000	3088.000000	49	55	50
745440.54000092	5205965.55000305	1855.48999023	241.000000	531.000000	299.000000	1251.000000	2756.000000	33	44	34
745441.02999878	5205965.25999451	1859.22998047	913.000000	1360.000000	1145.000000	2432.000000	3876.000000	154	132	152
745441.02000046	5205965.47000122	1858.31994629	687.000000	1067.000000	853.000000	1871.000000	3331.000000	112	101	112
745440.93999863	5205965.52999878	1857.51000977	403.000000	782.000000	507.000000	1634.000000	3140.000000	63	71	62
745441.52000046	5205965.22999573	1859.60998535	820.000000	1382.000000	1039.000000	2450.000000	4053.000000	139	135	135
745440.65999985	5205964.86999512	1858.16003418	917.000000	1290.000000	1200.000000	2314.000000	3478.000000	161	125	152
745440.59000015	5205964.80999756	1857.27001953	702.000000	1144.000000	895.000000	2131.000000	3475.000000	118	109	115
745441.72000122	5205965.53999329	1857.22998047	281.000000	566.000000	363.000000	1227.000000	2619.000000	42	48	41
745440.61000061	5205965.22999573	1857.26000977	530.000000	878.000000	660.000000	1685.000000	3062.000000	85	81	84
745441.04999924	5205965.94000244	1855.91003418	475.000000	967.000000	498.000000	1962.000000	3544.000000	61	91	75
745441.77000046	5205965.50000000	1857.39001465	269.000000	464.000000	369.000000	1080.000000	2132.000000	43	37	38
745441.00000000	5205965.97999573	1855.75000000	473.000000	1035.000000	519.000000	2139.000000	3816.000000	64	98	74
745440.63000107	5205965.25999451	1857.47998047	521.000000	849.000000	662.000000	1648.000000	2876.000000	85	78	83
745441.68000031	5205965.52000427	1857.71997070	393.000000	647.000000	533.000000	1384.000000	2590.000000	66	57	60
745440.59999847	5205965.27000427	1856.82995605	443.000000	768.000000	537.000000	1575.000000	2807.000000	67	69	69
745440.54999924	5205965.38000488	1856.02001953	435.000000	837.000000	552.000000	1745.000000	3080.000000	69	77	68
745441.79000092	5205965.61000061	1856.80004883	281.000000	633.000000	360.000000	1464.000000	3091.000000	42	55	41
745440.47999954	5205964.94999695	1856.35998535	709.000000	1165.000000	828.000000	2232.000000	3648.000000	108	111	116
745441.36000061	5205964.82000732	1860.28002930	1163.000000	1884.000000	1273.000000	3468.000000	5070.000000	172	188	195
745440.52999878	5205965.27000427	1856.60998535	548.000000	961.000000	648.000000	1831.000000	3227.000000	83	90	87
745440.68999863	5205964.69999695	1857.92004395	863.000000	1166.000000	1046.000000	2102.000000	3342.000000	140	112	143
745440.81999969	5205964.72999573	1858.84997559	1165.000000	1652.000000	1420.000000	2926.000000	4226.000000	193	163	196
745441.02000046	5205964.58999634	1859.32995605	1198.000000	1874.000000	1387.000000	3489.000000	5147.000000	188	187	202
745440.84000015	5205964.57000732	1858.56005859	741.000000	1070.000000	938.000000	2050.000000	3265.000000	124	101	121
745441.11999893	5205965.55000305	1858.32995605	569.000000	968.000000	754.000000	1784.000000	3299.000000	98	91	91
745440.91999817	5205964.77000427	1859.23999023	997.000000	1505.000000	1204.000000	2784.000000	4071.000000	162	148	166
745441.47999954	5205965.64999390	1857.41003418	499.000000	965.000000	618.000000	1894.000000	3459.000000	79	90	79
745440.27999878	5205965.19000244	1854.91003418	284.000000	630.000000	329.000000	1472.000000	3022.000000	37	55	41
745440.75999832	5205965.69000244	1856.16003418	396.000000	777.000000	480.000000	1660.000000	3157.000000	59	70	61
745441.31999969	5205965.33999634	1859.45996094	783.000000	1313.000000	1051.000000	2354.000000	3884.000000	140	127	129
745440.74000168	5205964.99000549	1858.50000000	1083.000000	1527.000000	1302.000000	2644.000000	3858.000000	176	150	181
745441.79000092	5205965.63000488	1856.64001465	337.000000	679.000000	411.000000	1492.000000	3107.000000	49	60	50
745441.27999878	5205964.80999756	1860.11999512	1218.000000	1837.000000	1449.000000	3319.000000	4660.000000	197	183	205
745441.41999817	5205965.86999512	1856.66003418	446.000000	915.000000	561.000000	1924.000000	3542.000000	70	85	70
745441.31000137	5205965.60000610	1858.10998535	414.000000	707.000000	551.000000	1467.000000	2962.000000	69	63	64
745441.31000137	5205965.67999268	1857.25000000	464.000000	815.000000	573.000000	1700.000000	3299.000000	72	74	73
745440.81999969	5205964.83999634	1858.96997070	880.000000	1316.000000	1082.000000	2326.000000	3688.000000	145	128	146
745441.15000153	5205965.24000549	1859.50000000	908.000000	1460.000000	1136.000000	2614.000000	4235.000000	152	143	151
745441.29000092	5205964.39999390	1859.26000977	1242.000000	1697.000000	1500.000000	2950.000000	4356.000000	204	168	209
745441.04000092	5205964.42999268	1858.98999023	1074.000000	1696.000000	1332.000000	2948.000000	4407.000000	180	168	180
745441.43999863	5205965.94000244	1856.40002441	488.000000	1001.000000	586.000000	2129.000000	3867.000000	74	94	77
745440.97999954	5205965.30999756	1858.95996094	762.000000	1150.000000	932.000000	2091.000000	3473.000000	123	110	125
745440.88000107	5205965.83000183	1855.94995117	438.000000	906.000000	501.000000	1871.000000	3647.000000	62	84	68
745440.81999969	5205965.41000366	1857.50000000	504.000000	880.000000	637.000000	1784.000000	3247.000000	81	81	80
745441.61000061	5205965.41000366	1858.58996582	393.000000	730.000000	521.000000	1517.000000	2979.000000	65	65	60
745441.86999893	5205965.38999939	1858.08996582	384.000000	687.000000	523.000000	1409.000000	2674.000000	65	61	59
745441.15999985	5205965.63000488	1857.23999023	358.000000	663.000000	471.000000	1412.000000	2942.000000	58	58	54
745440.56000137	5205965.00999451	1857.29003906	609.000000	975.000000	734.000000	1847.000000	3049.000000	95	91	98
745440.93999863	5205964.60000610	1858.94995117	1062.000000	1546.000000	1307.000000	2775.000000	4147.000000	177	152	178
745440.70000076	5205965.47000122	1856.84997559	549.000000	926.000000	695.000000	1740.000000	2973.000000	90	86	88
745440.68999863	5205965.55000305	1856.03002930	282.000000	542.000000	341.000000	1285.000000	2581.000000	39	45	41
745440.50999832	5205965.08000183	1856.81005859	658.000000	1000.000000	757.000000	1884.000000	3097.000000	98	94	107
745440.40999985	5205965.08999634	1855.98999023	576.000000	1064.000000	690.000000	2067.000000	3516.000000	89	101	92
745441.36000061	5205964.94000244	1860.23999023	1044.000000	1767.000000	1138.000000	3196.000000	4765.000000	153	175	175
745441.38000107	5205964.46000671	1859.42004395	939.000000	1380.000000	1211.000000	2496.000000	3867.000000	163	134	156
745440.81000137	5205965.63999939	1856.42004395	419.000000	846.000000	537.000000	1711.000000	3316.000000	67	78	65
745441.43000031	5205965.60000610	1858.10998535	438.000000	777.000000	598.000000	1578.000000	3073.000000	76	70	68
745441.91999817	5205965.49000549	1856.83996582	243.000000	480.000000	318.000000	1144.000000	2384.000000	36	39	34
745441.20000076	5205965.97999573	1855.95996094	483.000000	1020.000000	562.000000	2110.000000	3750.000000	71	96	76
745440.68000031	5205965.21000671	1857.69995117	497.000000	843.000000	592.000000	1647.000000	3028.000000	75	77	79
745440.84999847	5205965.36999512	1858.31005859	726.000000	1100.000000	882.000000	1982.000000	3318.000000	116	105	119
745440.77999878	5205965.19999695	1858.56994629	899.000000	1381.000000	1139.000000	2426.000000	3800.000000	153	134	149
745440.38000107	5205965.21000671	1855.51000977	396.000000	824.000000	479.000000	1742.000000	3337.000000	59	75	61
745441.59999847	5205965.67999268	1857.07995605	397.000000	700.000000	458.000000	1552.000000	2863.000000	56	62	61
745440.40000153	5205965.39999390	1855.31005859	356.000000	685.000000	429.000000	1491.000000	3042.000000	52	61	54
745441.09000015	5205964.94999695	1859.68994141	1156.000000	1622.000000	1379.000000	2823.000000	3958.000000	187	160	194
745441.15999985	5205964.96000671	1859.80004883	1140.000000	1628.000000	1340.000000	2903.000000	3987.000000	181	161	191
745441.16999817	5205965.44999695	1859.03002930	880.000000	1449.000000	1089.000000	2575.000000	4046.000000	146	142	146
745441.25999832	5205965.58000183	1858.55004883	888.000000	1322.000000	1121.000000	2376.000000	3735.000000	150	128	147
745441.31000137	5205965.63000488	1857.73999023	397.000000	751.000000	541.000000	1594.000000	3068.000000	68	68	61
745441.06000137	5205965.77000427	1856.38000488	339.000000	706.000000	406.000000	1518.000000	3054.000000	48	63	51
745441.45999908	5205964.72000122	1860.76000977	1287.000000	2341.000000	1524.000000	4642.000000	6514.000000	208	236	217
745440.70999908	5205964.72999573	1858.14001465	904.000000	1277.000000	1155.000000	2335.000000	3592.000000	155	123	150
745441.25999832	5205965.60000610	1858.32995605	518.000000	883.000000	695.000000	1710.000000	3230.000000	90	82	82
745441.27000046	5205965.55999756	1858.77001953	876.000000	1354.000000	1088.000000	2402.000000	3994.000000	146	132	145
745441.31000137	5205965.61999512	1857.90002441	385.000000	724.000000	517.000000	1578.000000	3006.000000	64	65	59
745441.25000000	5205965.72999573	1857.03002930	389.000000	783.000000	471.000000	1619.000000	3193.000000	58	71	60
745440.88999939	5205964.83999634	1859.25000000	993.000000	1443.000000	1168.000000	2730.000000	4026.000000	157	141	166
745441.22999954	5205965.63999939	1857.45996094	500.000000	875.000000	570.000000	1730.000000	3382.000000	72	81	79
745441.18000031	5205965.74000549	1856.65002441	336.000000	703.000000	443.000000	1645.000000	3320.000000	54	63	50
745441.13999939	5205964.78999329	1859.79003906	1157.000000	1621.000000	1434.000000	2789.000000	4048.000000	195	160	194
745440.68999863	5205964.89999390	1858.38000488	1022.000000	1385.000000	1243.000000	2464.000000	3673.000000	168	135	171
745440.95999908	5205965.11000061	1859.27001953	846.000000	1252.000000	1079.000000	2308.000000	3655.000000	144	121	140
745441.63999939	5205965.83000183	1856.59997559	485.000000	954.000000	577.000000	1939.000000	3645.000000	73	89	76
745441.72000122	5205965.55999756	1857.06994629	257.000000	527.000000	343.000000	1219.000000	2529.000000	39	44	36
745440.63000107	5205965.30000305	1857.05004883	418.000000	742.000000	517.000000	1525.000000	2938.000000	64	67	65
745440.52000046	5205965.30999756	1856.18005371	400.000000	712.000000	500.000000	1547.000000	2852.000000	62	63	61
745441.45999908	5205964.77000427	1860.32995605	1309.000000	2045.000000	1522.000000	3832.000000	5602.000000	207	205	221
745440.79000092	5205964.96000671	1858.55004883	1053.000000	1421.000000	1246.000000	2479.000000	3582.000000	168	139	176
745441.43000031	5205964.83000183	1860.44995117	1303.000000	2167.000000	1453.000000	3977.000000	5855.000000	198	218	220
745441.34000015	5205965.42999268	1859.03002930	790.000000	1323.000000	1028.000000	2409.000000	3920.000000	137	128	130
745441.86999893	5205965.44999695	1857.48999023	249.000000	402.000000	372.000000	911.000000	1927.000000	43	31	35
745441.18999863	5205966.00000000	1855.75000000	417.000000	889.000000	527.000000	1786.000000	3405.000000	66	82	64
745440.75999832	5205965.16999817	1858.34997559	763.000000	1206.000000	975.000000	2247.000000	3530.000000	129	116	125
745441.25000000	5205965.16999817	1859.66003418	822.000000	1327.000000	1055.000000	2404.000000	3937.000000	141	129	136
745441.91999817	5205965.44999695	1857.21997070	276.000000	577.000000	353.000000	1278.000000	2575.000000	41	49	40
745441.18999863	5205966.02000427	1855.53002930	409.000000	801.000000	506.000000	1663.000000	3248.000000	63	73	63
745440.68999863	5205965.52000427	1856.35998535	458.000000	825.000000	600.000000	1668.000000	3138.000000	76	75	72
745440.81000137	5205964.86000061	1858.81005859	981.000000	1422.000000	1221.000000	2645.000000	3918.000000	164	139	164
745440.75999832	5205965.72000122	1855.78002930	303.000000	588.000000	351.000000	1365.000000	2817.000000	40	50	44
745440.47999954	5205964.92999268	1856.57995605	593.000000	947.000000	724.000000	1790.000000	2986.000000	94	88	95
745441.16999817	5205965.47999573	1858.81994629	889.000000	1359.000000	1120.000000	2354.000000	3815.000000	150	132	147
745441.09000015	5205965.55000305	1857.83996582	359.000000	634.000000	454.000000	1343.000000	2767.000000	55	55	54
745441.77999878	5205965.22000122	1859.06005859	669.000000	1063.000000	856.000000	2072.000000	3471.000000	112	101	109
745440.65999985	5205964.99000549	1858.17004395	885.000000	1334.000000	1123.000000	2503.000000	3791.000000	151	129	147
745441.22000122	5205965.86999512	1856.33996582	397.000000	798.000000	500.000000	1780.000000	3388.000000	62	73	61
745441.41999817	5205965.13000488	1859.86999512	960.000000	1677.000000	1182.000000	3021.000000	4753.000000	159	166	160
745441.47999954	5205964.33999634	1858.96997070	870.000000	1331.000000	1142.000000	2550.000000	3811.000000	153	129	144
745441.47999954	5205964.71000671	1860.10998535	1425.000000	2079.000000	1641.000000	3781.000000	5101.000000	224	208	241
745440.75999832	5205965.19999695	1858.13000488	583.000000	991.000000	760.000000	1954.000000	3321.000000	99	93	94
745440.99000168	5205965.49000549	1857.67004395	443.000000	729.000000	546.000000	1513.000000	2942.000000	68	65	69
745440.99000168	5205965.57000732	1856.84997559	272.000000	522.000000	338.000000	1178.000000	2551.000000	39	43	39
745440.75000000	5205965.42999268	1857.01000977	555.000000	944.000000	687.000000	1836.000000	3217.000000	88	88	89
745440.68999863	5205965.53999329	1856.14001465	337.000000	629.000000	419.000000	1405.000000	2776.000000	50	55	50
745441.58000183	5205964.38999939	1859.19995117	713.000000	1113.000000	906.000000	2146.000000	3799.000000	120	106	116
745441.36999893	5205965.86999512	1856.82995605	648.000000	1243.000000	728.000000	2409.000000	4082.000000	94	120	105
745441.40000153	5205965.05999756	1860.08996582	1036.000000	1759.000000	1212.000000	3122.000000	4730.000000	163	174	173
745440.95999908	5205965.08999634	1859.43994141	1013.000000	1486.000000	1263.000000	2690.000000	3969.000000	170	146	169
745441.40999985	5205964.91000366	1860.34997559	1040.000000	1799.000000	1066.000000	3315.000000	5192.000000	142	179	174
745440.86999893	5205964.58999634	1858.83996582	1094.000000	1558.000000	1331.000000	2719.000000	4053.000000	180	153	183
745441.34999847	5205965.25000000	1859.60998535	796.000000	1311.000000	1022.000000	2410.000000	3924.000000	136	127	131
745441.22999954	5205965.69999695	1856.81005859	369.000000	719.000000	475.000000	1629.000000	3215.000000	58	64	56
745528.04999924	5206001.99000549	1823.31005859	288.000000	561.000000	336.000000	1116.000000	2293.000000	38	47	42
745528.54999924	5206002.71000671	1824.04003906	127.000000	230.000000	160.000000	411.000000	1028.000000	13	12	14
745528.07999992	5206001.94999695	1824.18994141	218.000000	408.000000	200.000000	858.000000	1725.000000	19	31	30
745528.19000053	5206002.16999817	1823.28002930	184.000000	511.000000	205.000000	1153.000000	2314.000000	20	42	24
745528.17000008	5206002.02999878	1824.14001465	192.000000	340.000000	196.000000	646.000000	1304.000000	18	24	25
745528.39999962	5206000.99000549	1823.09997559	210.000000	546.000000	257.000000	1182.000000	2291.000000	27	46	28
745528.37000084	5206001.52999878	1823.31994629	226.000000	639.000000	345.000000	1160.000000	2199.000000	40	56	31
745529.39999962	5206001.30999756	1824.17004395	366.000000	658.000000	494.000000	1455.000000	2513.000000	61	58	55
745528.55999947	5206001.83000183	1824.22998047	247.000000	502.000000	346.000000	975.000000	1877.000000	40	41	35
745529.22999954	5206001.22000122	1824.09997559	324.000000	579.000000	399.000000	1081.000000	2105.000000	47	49	48
745529.65999985	5206001.99000549	1824.01000977	192.000000	447.000000	256.000000	1086.000000	2410.000000	27	35	25
745528.39999962	5206000.99000549	1823.09997559	210.000000	541.000000	257.000000	1176.000000	2272.000000	27	45	28
745528.07999992	5206001.94000244	1824.29003906	173.000000	416.000000	205.000000	953.000000	2067.000000	20	32	22
745528.10000038	5206001.96000671	1823.36999512	255.000000	508.000000	257.000000	1005.000000	2052.000000	27	42	36
745528.57999992	5206002.71000671	1824.47998047	174.000000	331.000000	250.000000	637.000000	1302.000000	26	23	22
